Circuit: * Z:\home\shinu\Desktop\thermal_sampler\sims\Draft1.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201393 to 0.00201393
Heightened Def Con from 0.00201394 to 0.00201394
Heightened Def Con from 0.00201394 to 0.00201394
Heightened Def Con from 0.00201394 to 0.00201394
Heightened Def Con from 0.00201395 to 0.00201395
Heightened Def Con from 0.00201395 to 0.00201395
Heightened Def Con from 0.00201395 to 0.00201395
Heightened Def Con from 0.00201395 to 0.00201395
Heightened Def Con from 0.00201395 to 0.00201395
Heightened Def Con from 0.00201395 to 0.00201395
Heightened Def Con from 0.00201395 to 0.00201395
Heightened Def Con from 0.00201395 to 0.00201395
Heightened Def Con from 0.00201395 to 0.00201395
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201396
Heightened Def Con from 0.00201396 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201397 to 0.00201397
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201398
Heightened Def Con from 0.00201398 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.00201399
Heightened Def Con from 0.00201399 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.002014
Heightened Def Con from 0.002014 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 +to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201401
Heightened Def Con from 0.00201401 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201402
Heightened Def Con from 0.00201402 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201403
Heightened Def Con from 0.00201403 to 0.00201404
Heightened Def Con from 0.00201404 to 0.00201404
Heightened Def Con from 0.00201404 to 0.00201404
Heightened Def Con from 0.00201404 to 0.00201404
Heightened Def Con from 0.00201404 to 0.00201404
Heightened Def Con from 0.00201404 to 0.00201404
Heightened Def Con from 0.00201404 to 0.00201404
Heightened Def Con from 0.00201404 to 0.00201404
Heightened Def Con from 0.00201404 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201405
Heightened Def Con from 0.00201405 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201406
Heightened Def Con from 0.00201406 to 0.00201407
Heightened Def Con from 0.00201407 to 0.00201407
Heightened Def Con from 0.00201407 to 0.00201407
Heightened Def Con from 0.00201407 to 0.00201407
Heightened Def Con from 0.00201407 to 0.00201407
Heightened Def Con from 0.00201407 to 0.00201407
Heightened Def Con from 0.00201407 to 0.00201407
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201408
Heightened Def Con from 0.00201408 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.00201409
Heightened Def Con from 0.00201409 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.0020141 to 0.0020141
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
Heightened Def Con from 0.00201411 to 0.00201411
